Soilcolor,Ph,K,P,N,Zn,S,QV2M-W,QV2M-Sp,QV2M-Su,QV2M-Au,T2M_MAX-W,T2M_MAX-Sp,T2M_MAX-Su,T2M_MAX-Au,T2M_MIN-W,T2M_MIN-Sp,T2M_MIN-Su,T2M_MIN-Au,PRECTOTCORR-W,PRECTOTCORR-Sp,PRECTOTCORR-Su,PRECTOTCORR-Au,WD10M,GWETTOP,CLOUD_AMT,WS2M_RANGE,PS,label,Ph_binned,N_P_interaction
other,0.852090032154341,0.5982008995502249,0.7586206896551724,0.4374734006599894,0.4778156996587031,0.3264887063655031,0.261964735078581,0.1149425282996436,0.0,0.1580135439347465,0.0,0.0,0.146090533950618,0.0,0.25822532395396075,0.1320754717369494,0.0651340996168583,0.4760779678537004,0.7688953488036185,0.2888015717376033,0.1529026975277607,0.1128550073991031,1.0,0.6470588235294112,1.0,1.0,0.0,Bean,high,1.76
brown,0.852090032154341,0.1784107946026986,0.1379310344827586,0.4374734006599894,0.5460750853242322,0.4496919917864477,0.261964735078581,0.1149425282996436,0.0,0.1580135439347465,0.0,0.0,0.146090533950618,0.0,0.25822532395396075,0.1320754717369494,0.0651340996168583,0.4760779678537004,0.7688953488036185,0.2888015717376033,0.1529026975277607,0.1128550073991031,1.0,0.6470588235294112,1.0,1.0,0.0,Bean,high,0.32
brown,0.852090032154341,0.5727136431784108,0.1379310344827586,0.4374734006599894,0.3754266211604096,0.2032854209445585,0.261964735078581,0.1149425282996436,0.0,0.1580135439347465,0.0,0.0,0.146090533950618,0.0,0.25822532395396075,0.1320754717369494,0.0651340996168583,0.4760779678537004,0.7688953488036185,0.2888015717376033,0.1529026975277607,0.1128550073991031,1.0,0.6470588235294112,1.0,1.0,0.0,Bean,high,0.32
other,0.852090032154341,0.3553223388305847,0.1379310344827586,0.4374734006599894,0.4095563139931741,0.24435318275154,0.261964735078581,0.1149425282996436,0.0,0.1580135439347465,0.0,0.0,0.146090533950618,0.0,0.25822532395396075,0.1320754717369494,0.0651340996168583,0.4760779678537004,0.7688953488036185,0.2888015717376033,0.1529026975277607,0.1128550073991031,1.0,0.6470588235294112,1.0,1.0,0.0,Bean,high,0.32
brown,0.5080385852090034,0.2848575712143928,0.3448275862068966,0.3279258642743982,0.5460750853242322,0.3264887063655031,0.261964735078581,0.1149425282996436,0.0,0.1580135439347465,0.0,0.0,0.146090533950618,0.0,0.25822532395396075,0.1320754717369494,0.0651340996168583,0.4760779678537004,0.7688953488036185,0.2888015717376033,0.1529026975277607,0.1128550073991031,1.0,0.6470588235294112,1.0,1.0,0.0,Bean,medium,0.6
red,0.5080385852090034,0.2278860569715142,0.3448275862068966,0.3279258642743982,0.5802047781569967,0.3264887063655031,0.261964735078581,0.1149425282996436,0.0,0.1580135439347465,0.0,0.0,0.146090533950618,0.0,0.25822532395396075,0.1320754717369494,0.0651340996168583,0.4760779678537004,0.7688953488036185,0.2888015717376033,0.1529026975277607,0.1128550073991031,1.0,0.6470588235294112,1.0,1.0,0.0,Bean,medium,0.6
brown,0.5401929260450163,0.2308845577211394,0.6206896551724138,0.4922471688527849,0.2389078498293515,0.2032854209445585,0.261964735078581,0.1149425282996436,0.0,0.1580135439347465,0.0,0.0,0.146090533950618,0.0,0.25822532395396075,0.1320754717369494,0.0651340996168583,0.4760779678537004,0.7688953488036185,0.2888015717376033,0.1529026975277607,0.1128550073991031,1.0,0.6470588235294112,1.0,1.0,0.0,Bean,medium,1.62
red,0.7266881028938904,0.2458770614692653,0.9655172413793104,0.4374734006599894,0.4778156996587031,0.3264887063655031,0.0,0.0,0.008025683775239,0.1580135439347465,0.34155744128107757,0.1021739130434777,0.4063786018518511,0.292775664054707,0.6350947158160615,0.5368782156865919,0.5338441877394642,0.7784997048101894,0.3968023256390701,0.0,0.0,0.0,0.9992074275362319,0.0,1.0,0.7058823529411757,0.12603305785123958,Bean,high,2.24
red,0.7266881028938904,0.2338830584707646,0.5517241379310345,0.4374734006599894,0.4095563139931741,0.2854209445585216,0.0,0.0,0.008025683775239,0.1580135439347465,0.34155744128107757,0.1021739130434777,0.4063786018518511,0.292775664054707,0.6350947158160615,0.5368782156865919,0.5338441877394642,0.7784997048101894,0.3968023256390701,0.0,0.0,0.0,0.9992074275362319,0.0,1.0,0.7058823529411757,0.12603305785123958,Bean,high,1.28
gray,0.7331189710610934,0.1544227886056971,0.896551724137931,0.4374734006599894,0.3754266211604096,0.162217659137577,0.0,0.0,0.008025683775239,0.1580135439347465,0.34155744128107757,0.1021739130434777,0.4063786018518511,0.292775664054707,0.6350947158160615,0.5368782156865919,0.5338441877394642,0.7784997048101894,0.3968023256390701,0.0,0.0,0.0,0.9992074275362319,0.0,1.0,0.7058823529411757,0.12603305785123958,Bean,high,2.08
red,0.32797427652733124,0.4842578710644677,0.2137931034482758,0.6475009335435647,0.3754266211604096,0.5030800821355237,0.7405541563578222,0.6580459758732164,0.6372391675164693,0.7099322791411673,0.23901310658366381,0.3384057978260859,0.182098765432098,0.3422053238444977,0.36989032914954056,0.271012007030972,0.2899105977011498,0.6036621378830311,0.5857558138932785,1.0,1.0,1.0,0.16066576086956516,1.0,1.0,0.7647058823529402,0.4214876033057859,Bean,low,0.7337361914
brown,0.7009646302250804,0.4272863568215892,0.1379310344827586,0.4374734006599894,0.5460750853242322,0.2854209445585216,0.0,0.0,0.008025683775239,0.1580135439347465,0.34155744128107757,0.1021739130434777,0.4063786018518511,0.292775664054707,0.6350947158160615,0.5368782156865919,0.5338441877394642,0.7784997048101894,0.3968023256390701,0.0,0.0,0.0,0.9992074275362319,0.0,1.0,0.7058823529411757,0.12603305785123958,Bean,high,0.32
red,0.7009646302250804,0.1814092953523238,0.2068965517241379,0.4374734006599894,0.4778156996587031,0.24435318275154,0.0,0.0,0.008025683775239,0.1580135439347465,0.34155744128107757,0.1021739130434777,0.4063786018518511,0.292775664054707,0.6350947158160615,0.5368782156865919,0.5338441877394642,0.7784997048101894,0.3968023256390701,0.0,0.0,0.0,0.9992074275362319,0.0,1.0,0.7058823529411757,0.12603305785123958,Bean,high,0.48
gray,0.5112540192926044,0.2593703148425787,0.2068965517241379,0.4374734006599894,0.4778156996587031,0.4086242299794662,0.0,0.0,0.008025683775239,0.1580135439347465,0.34155744128107757,0.1021739130434777,0.4063786018518511,0.292775664054707,0.6350947158160615,0.5368782156865919,0.5338441877394642,0.7784997048101894,0.3968023256390701,0.0,0.0,0.0,0.9992074275362319,0.0,1.0,0.7058823529411757,0.12603305785123958,Bean,medium,0.48
black,0.6752411575562703,0.3778110944527736,0.4137931034482758,0.4374734006599894,0.5802047781569967,0.3675564681724846,0.0,0.0,0.008025683775239,0.1580135439347465,0.34155744128107757,0.1021739130434777,0.4063786018518511,0.292775664054707,0.6350947158160615,0.5368782156865919,0.5338441877394642,0.7784997048101894,0.3968023256390701,0.0,0.0,0.0,0.9992074275362319,0.0,1.0,0.7058823529411757,0.12603305785123958,Bean,high,0.96
brown,0.8360128617363345,0.3988005997001499,0.2758620689655172,0.3679731352413715,0.5460750853242322,0.3264887063655031,0.0,0.0,0.008025683775239,0.1580135439347465,0.34155744128107757,0.1021739130434777,0.4063786018518511,0.292775664054707,0.6350947158160615,0.5368782156865919,0.5338441877394642,0.7784997048101894,0.3968023256390701,0.0,0.0,0.0,0.9992074275362319,0.0,1.0,0.7058823529411757,0.12603305785123958,Bean,high,0.538491168
red,0.4823151125401928,0.3478260869565217,0.6206896551724138,0.6847588941843346,0.6143344709897611,0.6139630390143738,0.6952141059685673,0.5186781601051571,0.3627608372989384,0.4209932287098277,0.11410948274025319,0.0804347826086955,0.0853909475308638,0.1806083644118041,0.19840478556315125,0.0145797597050068,0.1979565747126432,0.4601299466000337,0.7572674421158819,0.8654223967451298,0.7420278007939607,0.6420029894618834,0.4076086956521739,0.8235294117647056,1.0,0.0,0.15495867768595212,Bean,medium,2.252640618
black,0.6655948553054664,0.5892053973013494,0.1379310344827586,0.3679731352413715,0.5460750853242322,0.3675564681724846,0.0,0.0,0.008025683775239,0.1580135439347465,0.34155744128107757,0.1021739130434777,0.4063786018518511,0.292775664054707,0.6350947158160615,0.5368782156865919,0.5338441877394642,0.7784997048101894,0.3968023256390701,0.0,0.0,0.0,0.9992074275362319,0.0,1.0,0.7058823529411757,0.12603305785123958,Bean,medium,0.269245584
brown,0.8360128617363345,0.2818590704647676,0.5517241379310345,0.3679731352413715,0.5119453924914676,0.24435318275154,0.0,0.0,0.008025683775239,0.1580135439347465,0.34155744128107757,0.1021739130434777,0.4063786018518511,0.292775664054707,0.6350947158160615,0.5368782156865919,0.5338441877394642,0.7784997048101894,0.3968023256390701,0.0,0.0,0.0,0.9992074275362319,0.0,1.0,0.7058823529411757,0.12603305785123958,Bean,high,1.076982336
brown,0.4823151125401928,0.1574212893553223,0.2758620689655172,0.6847588941843346,0.136518771331058,0.4086242299794662,0.6952141059685673,0.5186781601051571,0.3627608372989384,0.4209932287098277,0.11410948274025319,0.0804347826086955,0.0853909475308638,0.1806083644118041,0.19840478556315125,0.0145797597050068,0.1979565747126432,0.4601299466000337,0.7572674421158819,0.8654223967451298,0.7420278007939607,0.6420029894618834,0.4076086956521739,0.8235294117647056,1.0,0.0,0.15495867768595212,Bean,medium,1.001173608
red,0.35369774919614155,0.0974512743628186,0.2068965517241379,0.3643504201226073,0.273037542662116,0.3264887063655031,0.6952141059685673,0.5186781601051571,0.3627608372989384,0.4209932287098277,0.11410948274025319,0.0804347826086955,0.0853909475308638,0.1806083644118041,0.19840478556315125,0.0145797597050068,0.1979565747126432,0.4601299466000337,0.7572674421158819,0.8654223967451298,0.7420278007939607,0.6420029894618834,0.4076086956521739,0.8235294117647056,1.0,0.0,0.15495867768595212,Bean,medium,0.3999
red,0.4823151125401928,0.4782608695652174,0.3448275862068966,0.5358216596123667,0.4436860068259385,0.7782340862423,0.0,0.0,0.008025683775239,0.1580135439347465,0.34155744128107757,0.1021739130434777,0.4063786018518511,0.292775664054707,0.6350947158160615,0.5368782156865919,0.5338441877394642,0.7784997048101894,0.3968023256390701,0.0,0.0,0.0,0.9992074275362319,0.0,1.0,0.7058823529411757,0.12603305785123958,Bean,medium,0.979553575
brown,0.6430868167202574,0.4812593703148425,0.7586206896551724,0.0,0.204778156996587,0.4086242299794662,0.0,0.0,0.008025683775239,0.1580135439347465,0.34155744128107757,0.1021739130434777,0.4063786018518511,0.292775664054707,0.6350947158160615,0.5368782156865919,0.5338441877394642,0.7784997048101894,0.3968023256390701,0.0,0.0,0.0,0.9992074275362319,0.0,1.0,0.7058823529411757,0.12603305785123958,Bean,medium,0.0028788209999999
brown,0.41800643086816713,0.3478260869565217,0.1379310344827586,0.2205692786165188,0.4436860068259385,0.6550308008213553,0.7405541563578222,0.6580459758732164,0.6372391675164693,0.7099322791411673,0.23901310658366381,0.3384057978260859,0.182098765432098,0.3422053238444977,0.36989032914954056,0.271012007030972,0.2899105977011498,0.6036621378830311,0.5857558138932785,1.0,1.0,1.0,0.16066576086956516,1.0,1.0,0.7647058823529402,0.4214876033057859,Bean,medium,0.1616
brown,0.4019292604501608,0.6975112443778111,0.3103448275862069,0.6261690320841701,0.8088737201365189,0.388911704312115,0.6952141059685673,0.5186781601051571,0.3627608372989384,0.4209932287098277,0.11410948274025319,0.0804347826086955,0.0853909475308638,0.1806083644118041,0.19840478556315125,0.0145797597050068,0.1979565747126432,0.4601299466000337,0.7572674421158819,0.8654223967451298,0.7420278007939607,0.6420029894618834,0.4076086956521739,0.8235294117647056,1.0,0.0,0.15495867768595212,Bean,medium,1.03005
brown,0.5819935691318331,0.3133433283358321,0.4137931034482758,0.2205692786165188,0.4778156996587031,0.4496919917864477,0.6952141059685673,0.5186781601051571,0.3627608372989384,0.4209932287098277,0.11410948274025319,0.0804347826086955,0.0853909475308638,0.1806083644118041,0.19840478556315125,0.0145797597050068,0.1979565747126432,0.4601299466000337,0.7572674421158819,0.8654223967451298,0.7420278007939607,0.6420029894618834,0.4076086956521739,0.8235294117647056,1.0,0.0,0.15495867768595212,Bean,medium,0.4848
brown,0.4823151125401928,0.2406446776611694,0.5117241379310344,0.6847588941843346,0.4573378839590444,0.1449691991786448,0.6952141059685673,0.5186781601051571,0.3627608372989384,0.4209932287098277,0.11410948274025319,0.0804347826086955,0.0853909475308638,0.1806083644118041,0.19840478556315125,0.0145797597050068,0.1979565747126432,0.4601299466000337,0.7572674421158819,0.8654223967451298,0.7420278007939607,0.6420029894618834,0.4076086956521739,0.8235294117647056,1.0,0.0,0.15495867768595212,Bean,medium,1.85717704284
brown,0.5948553054662381,0.3519940029985007,0.6096551724137931,0.2205692786165188,0.3242320819112628,0.2850102669404518,0.0,0.0,0.008025683775239,0.1580135439347465,0.34155744128107757,0.1021739130434777,0.4063786018518511,0.292775664054707,0.6350947158160615,0.5368782156865919,0.5338441877394642,0.7784997048101894,0.3968023256390701,0.0,0.0,0.0,0.9992074275362319,0.0,1.0,0.7058823529411757,0.12603305785123958,Bean,medium,0.7142719999999999
black,0.6655948553054664,0.47976011994003,0.2758620689655172,0.3055851587232474,0.6143344709897611,0.3264887063655031,0.6952141059685673,0.5186781601051571,0.3627608372989384,0.4209932287098277,0.11410948274025319,0.0804347826086955,0.0853909475308638,0.1806083644118041,0.19840478556315125,0.0145797597050068,0.1979565747126432,0.4601299466000337,0.7572674421158819,0.8654223967451298,0.7420278007939607,0.6420029894618834,0.4076086956521739,0.8235294117647056,1.0,0.0,0.15495867768595212,Bean,medium,0.447370212
black,0.6655948553054664,0.4017991004497751,0.1379310344827586,0.3055851587232474,0.3754266211604096,0.2032854209445585,0.6952141059685673,0.5186781601051571,0.3627608372989384,0.4209932287098277,0.11410948274025319,0.0804347826086955,0.0853909475308638,0.1806083644118041,0.19840478556315125,0.0145797597050068,0.1979565747126432,0.4601299466000337,0.7572674421158819,0.8654223967451298,0.7420278007939607,0.6420029894618834,0.4076086956521739,0.8235294117647056,1.0,0.0,0.15495867768595212,Bean,medium,0.223685106
brown,0.4437299035369776,0.1499250374812593,0.4689655172413793,0.2096683265117671,0.1706484641638225,0.1540041067761807,0.6952141059685673,0.5186781601051571,0.3627608372989384,0.4209932287098277,0.11410948274025319,0.0804347826086955,0.0853909475308638,0.1806083644118041,0.19840478556315125,0.0145797597050068,0.1979565747126432,0.4601299466000337,0.7572674421158819,0.8654223967451298,0.7420278007939607,0.6420029894618834,0.4076086956521739,0.8235294117647056,1.0,0.0,0.15495867768595212,Bean,medium,0.5223735860000001
red,0.4951768488745981,0.5022488755622189,0.6827586206896552,0.4107982633396193,0.6484641638225257,0.3182751540041068,0.6952141059685673,0.5186781601051571,0.3627608372989384,0.4209932287098277,0.11410948274025319,0.0804347826086955,0.0853909475308638,0.1806083644118041,0.19840478556315125,0.0145797597050068,0.1979565747126432,0.4601299466000337,0.7572674421158819,0.8654223967451298,0.7420278007939607,0.6420029894618834,0.4076086956521739,0.8235294117647056,1.0,0.0,0.15495867768595212,Bean,medium,1.4875728714
red,0.6430868167202574,0.431784107946027,0.1310344827586206,0.2981246154658954,0.4436860068259385,0.3059548254620123,0.6952141059685673,0.5186781601051571,0.3627608372989384,0.4209932287098277,0.11410948274025319,0.0804347826086955,0.0853909475308638,0.1806083644118041,0.19840478556315125,0.0145797597050068,0.1979565747126432,0.4601299466000337,0.7572674421158819,0.8654223967451298,0.7420278007939607,0.6420029894618834,0.4076086956521739,0.8235294117647056,1.0,0.0,0.15495867768595212,Bean,medium,0.2073250037
brown,0.35369774919614155,0.2668665667166416,0.2758620689655172,0.6327418842673056,0.4095563139931741,0.3264887063655031,0.6952141059685673,0.5186781601051571,0.3627608372989384,0.4209932287098277,0.11410948274025319,0.0804347826086955,0.0853909475308638,0.1806083644118041,0.19840478556315125,0.0145797597050068,0.1979565747126432,0.4601299466000337,0.7572674421158819,0.8654223967451298,0.7420278007939607,0.6420029894618834,0.4076086956521739,0.8235294117647056,1.0,0.0,0.15495867768595212,Bean,medium,0.9252
red,0.35369774919614155,0.4782608695652174,0.5517241379310345,0.6061766066937997,0.3071672354948805,0.4907597535934292,0.6952141059685673,0.5186781601051571,0.3627608372989384,0.4209932287098277,0.11410948274025319,0.0804347826086955,0.0853909475308638,0.1806083644118041,0.19840478556315125,0.0145797597050068,0.1979565747126432,0.4601299466000337,0.7572674421158819,0.8654223967451298,0.7420278007939607,0.6420029894618834,0.4076086956521739,0.8235294117647056,1.0,0.0,0.15495867768595212,Bean,medium,1.7728
brown,0.4823151125401928,0.1799100449775112,0.2068965517241379,0.8165078765541347,0.5802047781569967,0.162217659137577,0.6952141059685673,0.5186781601051571,0.3627608372989384,0.4209932287098277,0.11410948274025319,0.0804347826086955,0.0853909475308638,0.1806083644118041,0.19840478556315125,0.0145797597050068,0.1979565747126432,0.4601299466000337,0.7572674421158819,0.8654223967451298,0.7420278007939607,0.6420029894618834,0.4076086956521739,0.8235294117647056,1.0,0.0,0.15495867768595212,Bean,medium,0.8952
red,0.3858520900321543,0.5037481259370314,0.2068965517241379,0.6080936885805476,0.3754266211604096,0.4496919917864477,0.6952141059685673,0.5186781601051571,0.3627608372989384,0.4209932287098277,0.11410948274025319,0.0804347826086955,0.0853909475308638,0.1806083644118041,0.19840478556315125,0.0145797597050068,0.1979565747126432,0.4601299466000337,0.7572674421158819,0.8654223967451298,0.7420278007939607,0.6420029894618834,0.4076086956521739,0.8235294117647056,1.0,0.0,0.15495867768595212,Bean,medium,0.6669
brown,0.41800643086816713,0.2833583208395802,0.1379310344827586,0.4002272382888884,0.273037542662116,0.3264887063655031,0.6952141059685673,0.5186781601051571,0.3627608372989384,0.4209932287098277,0.11410948274025319,0.0804347826086955,0.0853909475308638,0.1806083644118041,0.19840478556315125,0.0145797597050068,0.1979565747126432,0.4601299466000337,0.7572674421158819,0.8654223967451298,0.7420278007939607,0.6420029894618834,0.4076086956521739,0.8235294117647056,1.0,0.0,0.15495867768595212,Bean,medium,0.2928
red,0.4823151125401928,0.4812593703148425,0.2068965517241379,0.5412696913853369,0.4778156996587031,0.4086242299794662,0.6952141059685673,0.5186781601051571,0.3627608372989384,0.4209932287098277,0.11410948274025319,0.0804347826086955,0.0853909475308638,0.1806083644118041,0.19840478556315125,0.0145797597050068,0.1979565747126432,0.4601299466000337,0.7572674421158819,0.8654223967451298,0.7420278007939607,0.6420029894618834,0.4076086956521739,0.8235294117647056,1.0,0.0,0.15495867768595212,Bean,medium,0.5937
red,0.4501607717041801,0.5247376311844077,0.4827586206896551,0.2761646533322064,0.4778156996587031,0.2032854209445585,0.5717884127384858,0.4913793097094232,0.6853932605370892,0.5925507883162462,0.7548188124555277,0.5775362326086952,0.7613168734567903,0.79372623629986,1.0,0.7607204114380726,0.9808429118773948,0.8871825157259889,0.3808139533983741,0.5147347739208974,0.4039247748993968,0.3139013452914799,0.03826992753623179,0.4117647058823523,0.0,0.8117647058823527,0.6342975206611576,Bean,medium,0.7077
brown,0.4983922829581993,0.383808095952024,0.1503448275862069,0.2457652119852048,0.3754266211604096,0.3371663244353183,0.6020151129979885,0.606321838009066,1.0,1.0,1.0,1.0,1.0,1.0,0.9401794616091906,1.0,1.0,1.0,0.1802325580203826,0.6316306482938734,0.5952575632032944,0.5538116591928252,0.0,0.4117647058823523,0.0,0.9411764705882356,1.0,Bean,medium,0.1962
gray,0.90032154340836,0.3598200899550225,0.8275862068965517,0.1895719925444466,0.4095563139931741,0.7371663244353184,0.0,0.0,0.008025683775239,0.1580135439347465,0.34155744128107757,0.1021739130434777,0.4063786018518511,0.292775664054707,0.6350947158160615,0.5368782156865919,0.5338441877394642,0.7784997048101894,0.3968023256390701,0.0,0.0,0.0,0.9992074275362319,0.0,1.0,0.7058823529411757,0.12603305785123958,Bean,high,0.8337804480000001
brown,0.5466237942122188,0.2293853073463268,0.1379310344827586,0.2646621620117193,0.3412969283276451,0.24435318275154,0.6952141059685673,0.5186781601051571,0.3627608372989384,0.4209932287098277,0.11410948274025319,0.0804347826086955,0.0853909475308638,0.1806083644118041,0.19840478556315125,0.0145797597050068,0.1979565747126432,0.4601299466000337,0.7572674421158819,0.8654223967451298,0.7420278007939607,0.6420029894618834,0.4076086956521739,0.8235294117647056,1.0,0.0,0.15495867768595212,Bean,medium,0.1938
red,0.28938906752411575,0.2503748125937031,0.1379310344827586,0.4265186470214303,0.136518771331058,0.6550308008213553,0.6020151129979885,0.606321838009066,1.0,1.0,1.0,1.0,1.0,1.0,0.9401794616091906,1.0,1.0,1.0,0.1802325580203826,0.6316306482938734,0.5952575632032944,0.5538116591928252,0.0,0.4117647058823523,0.0,0.9411764705882356,1.0,Bean,low,0.312
black,0.5466237942122188,0.6326836581709145,0.2758620689655172,0.4473326789346926,0.3754266211604096,0.2854209445585216,0.261964735078581,0.1149425282996436,0.0,0.1580135439347465,0.0,0.0,0.146090533950618,0.0,0.25822532395396075,0.1320754717369494,0.0651340996168583,0.4760779678537004,0.7688953488036185,0.2888015717376033,0.1529026975277607,0.1128550073991031,1.0,0.6470588235294112,1.0,1.0,0.0,Bean,medium,0.6544
black,0.6430868167202574,0.3418290854572713,0.2758620689655172,0.5234682167226783,0.204778156996587,0.24435318275154,0.261964735078581,0.1149425282996436,0.0,0.1580135439347465,0.0,0.0,0.146090533950618,0.0,0.25822532395396075,0.1320754717369494,0.0651340996168583,0.4760779678537004,0.7688953488036185,0.2888015717376033,0.1529026975277607,0.1128550073991031,1.0,0.6470588235294112,1.0,1.0,0.0,Bean,medium,0.7656
other,0.32154340836012857,0.391304347826087,0.1379310344827586,0.551676707341968,0.3754266211604096,0.4496919917864477,0.7405541563578222,0.6580459758732164,0.6372391675164693,0.7099322791411673,0.23901310658366381,0.3384057978260859,0.182098765432098,0.3422053238444977,0.36989032914954056,0.271012007030972,0.2899105977011498,0.6036621378830311,0.5857558138932785,1.0,1.0,1.0,0.16066576086956516,1.0,1.0,0.7647058823529402,0.4214876033057859,Bean,low,0.4034
brown,0.90032154340836,0.3898050974512743,0.2068965517241379,0.3479182896647686,0.7849829351535837,0.24435318275154,0.5717884127384858,0.4913793097094232,0.6853932605370892,0.5925507883162462,0.7548188124555277,0.5775362326086952,0.7613168734567903,0.79372623629986,1.0,0.7607204114380726,0.9808429118773948,0.8871825157259889,0.3808139533983741,0.5147347739208974,0.4039247748993968,0.3139013452914799,0.03826992753623179,0.4117647058823523,0.0,0.8117647058823527,0.6342975206611576,Bean,high,0.3819
black,0.5787781350482314,0.5847076461769115,0.3448275862068966,0.3487398961876605,0.4778156996587031,0.3675564681724846,1.0,0.5790229876133326,0.4012841117154337,0.4819413098982665,0.08249807330955868,0.2637681152173909,0.1635802469135798,0.328897338077752,0.11066799602299773,0.0,0.3026819923371651,0.4548139395154782,1.0,0.6905697445668537,0.6966475881834207,0.6375186845291482,0.7798913043478259,0.5882352941176467,1.0,0.0352941176470587,0.3533057851239659,Bean,medium,0.6379999999999999
red,0.32154340836012857,0.2623688155922039,0.0689655172413793,0.6738222104119023,0.3412969283276451,0.5318275154004107,1.0,0.5790229876133326,0.4012841117154337,0.4819413098982665,0.08249807330955868,0.2637681152173909,0.1635802469135798,0.328897338077752,0.11066799602299773,0.0,0.3026819923371651,0.4548139395154782,1.0,0.6905697445668537,0.6966475881834207,0.6375186845291482,0.7798913043478259,0.5882352941176467,1.0,0.0352941176470587,0.3533057851239659,Bean,low,0.2463
red,0.4501607717041801,0.2713643178410794,0.1379310344827586,0.7020307010311919,0.204778156996587,0.3264887063655031,1.0,0.5790229876133326,0.4012841117154337,0.4819413098982665,0.08249807330955868,0.2637681152173909,0.1635802469135798,0.328897338077752,0.11066799602299773,0.0,0.3026819923371651,0.4548139395154782,1.0,0.6905697445668537,0.6966475881834207,0.6375186845291482,0.7798913043478259,0.5882352941176467,1.0,0.0352941176470587,0.3533057851239659,Bean,medium,0.5132
brown,0.35369774919614155,0.0704647676161919,0.0689655172413793,0.3161495041129472,0.273037542662116,0.4496919917864477,1.0,0.5790229876133326,0.4012841117154337,0.4819413098982665,0.08249807330955868,0.2637681152173909,0.1635802469135798,0.328897338077752,0.11066799602299773,0.0,0.3026819923371651,0.4548139395154782,1.0,0.6905697445668537,0.6966475881834207,0.6375186845291482,0.7798913043478259,0.5882352941176467,1.0,0.0352941176470587,0.3533057851239659,Bean,medium,0.1157
red,0.32154340836012857,0.1679160419790105,0.0344827586206896,0.3112198649755955,0.136518771331058,0.5728952772073923,1.0,0.5790229876133326,0.4012841117154337,0.4819413098982665,0.08249807330955868,0.2637681152173909,0.1635802469135798,0.328897338077752,0.11066799602299773,0.0,0.3026819923371651,0.4548139395154782,1.0,0.6905697445668537,0.6966475881834207,0.6375186845291482,0.7798913043478259,0.5882352941176467,1.0,0.0352941176470587,0.3533057851239659,Bean,low,0.05695
red,0.7073954983922829,0.5337331334332833,0.3448275862068966,0.6877895213010652,0.8873720136518773,0.3264887063655031,1.0,0.5790229876133326,0.4012841117154337,0.4819413098982665,0.08249807330955868,0.2637681152173909,0.1635802469135798,0.328897338077752,0.11066799602299773,0.0,0.3026819923371651,0.4548139395154782,1.0,0.6905697445668537,0.6966475881834207,0.6375186845291482,0.7798913043478259,0.5882352941176467,1.0,0.0352941176470587,0.3533057851239659,Bean,high,1.257
red,0.32154340836012857,0.95952023988006,0.2758620689655172,0.6338373596311614,0.6143344709897611,0.7371663244353184,0.0,0.0,0.008025683775239,0.1580135439347465,0.34155744128107757,0.1021739130434777,0.4063786018518511,0.292775664054707,0.6350947158160615,0.5368782156865919,0.5338441877394642,0.7784997048101894,0.3968023256390701,0.0,0.0,0.0,0.9992074275362319,0.0,1.0,0.7058823529411757,0.12603305785123958,Bean,low,0.9268
brown,0.4694533762057878,0.2893553223388306,0.1303448275862068,0.5196340529491827,0.5187713310580206,0.51129363449692,1.0,0.5790229876133326,0.4012841117154337,0.4819413098982665,0.08249807330955868,0.2637681152173909,0.1635802469135798,0.328897338077752,0.11066799602299773,0.0,0.3026819923371651,0.4548139395154782,1.0,0.6905697445668537,0.6966475881834207,0.6375186845291482,0.7798913043478259,0.5882352941176467,1.0,0.0352941176470587,0.3533057851239659,Bean,medium,0.3591
brown,0.6109324758842446,0.3013493253373313,0.0689655172413793,0.4922471688527849,0.4778156996587031,0.2854209445585216,0.261964735078581,0.1149425282996436,0.0,0.1580135439347465,0.0,0.0,0.146090533950618,0.0,0.25822532395396075,0.1320754717369494,0.0651340996168583,0.4760779678537004,0.7688953488036185,0.2888015717376033,0.1529026975277607,0.1128550073991031,1.0,0.6470588235294112,1.0,1.0,0.0,Bean,medium,0.18
red,0.35369774919614155,0.1904047976011994,0.0689655172413793,0.2956093410406488,0.2389078498293515,0.5728952772073923,1.0,0.5790229876133326,0.4012841117154337,0.4819413098982665,0.08249807330955868,0.2637681152173909,0.1635802469135798,0.328897338077752,0.11066799602299773,0.0,0.3026819923371651,0.4548139395154782,1.0,0.6905697445668537,0.6966475881834207,0.6375186845291482,0.7798913043478259,0.5882352941176467,1.0,0.0352941176470587,0.3533057851239659,Bean,medium,0.1082
brown,0.35369774919614155,0.3268365817091454,0.3448275862068966,0.4481542854575845,0.4095563139931741,0.3675564681724846,1.0,0.5790229876133326,0.4012841117154337,0.4819413098982665,0.08249807330955868,0.2637681152173909,0.1635802469135798,0.328897338077752,0.11066799602299773,0.0,0.3026819923371651,0.4548139395154782,1.0,0.6905697445668537,0.6966475881834207,0.6375186845291482,0.7798913043478259,0.5882352941176467,1.0,0.0352941176470587,0.3533057851239659,Bean,medium,0.8194999999999999
